image,width,height,megapixels,cpu_invert,cpu_gaussian,cpu_equalize,cpu_total,gpu_transfer,gpu_invert,gpu_gaussian,gpu_equalize,gpu_total,speedup_invert,speedup_gaussian,speedup_equalize,speedup_total,gpu_total_with_transfer,speedup_real
00000011_006.png,1024,1024,1.049,0.0008269200101494,0.0245501200086437,0.0154378200008068,0.0408148600196,0.001183399988804,0.0002261999994516,0.0011742599948775,0.0008490799984429,0.002249539992772,3.6557029715039233,20.906886137430572,18.181820357466567,18.143647212648933,0.003432939981576,11.889185432499941
00000011_007.png,1024,1024,1.049,0.0010784200043417,0.0248427800077479,0.0162988000083714,0.0422200000204611,0.0009614999871701,0.0001185199944302,0.001181119994726,0.0015202599985059,0.0028198999876622,9.099055476051461,21.03323973743329,10.721060887209909,14.972162206172078,0.0037813999748323003,11.165176998324144
00000011_008.png,1024,1024,1.049,0.0008725400024559,0.0253077199973631,0.0151761800050735,0.0413564400048926,0.0009636000031605,9.348000166937709e-05,0.001415740000084,0.0010358400002587,0.0025450600020121,9.333975041441763,17.875965923023664,14.651085110908308,16.249691548410095,0.0035086600051726,11.78696138808644
00000012_000.png,1024,1024,1.049,0.0017553000012412,0.0227857199963182,0.0145914199936669,0.0391324399912264,0.0006521999894175,9.931999957188964e-05,0.0009867599990684,0.0008749799977522,0.0019610599963925,17.67317769640828,23.09145082677672,16.676289779368517,19.954738795963976,0.00261325998581,14.974568241857112
00000013_000.png,1024,1024,1.049,0.0007495999976526,0.0248128400009591,0.0149441599962301,0.0405065999948419,0.0016550000000279,0.000169620005181,0.0014821999997366,0.0009206400020048,0.0025724600069224,4.419290029219776,16.740547837922385,16.232360057880893,15.746250626186628,0.0042274600069503,9.581781951395316
00000013_001.png,1024,1024,1.049,0.0007520999992266,0.0259961400006432,0.0151270000031217,0.0418752400029916,0.0012127000081818,0.0001562600140459,0.001025839993963,0.0013945599959697,0.0025766600039787,4.813131521962345,25.341320433623913,10.847148955110548,16.251752244506747,0.0037893600121605,11.05074204314424
00000013_002.png,1024,1024,1.049,0.000924559996929,0.0249780599959194,0.015027500008,0.0409301200008485,0.0007366000209003,8.582000737078488e-05,0.0012185199942905,0.0009983199997805,0.0023026600014418,10.773245368465695,20.498687024387497,15.052788696313893,17.7751469931385,0.0030392600223420997,13.467133348237553
00000013_003.png,1024,1024,1.049,0.0008073400065768,0.026382640004158,0.0171988200047053,0.0443888000154402,0.0005345999961718,9.410000056959688e-05,0.0009323199978098,0.0010584999981801,0.0020849199965596,8.579596192241112,28.297837723245156,16.24829478911249,21.290409266872455,0.0026195199927314004,16.945394629019624
00000013_004.png,1024,1024,1.049,0.0007412999984808,0.0266994799952954,0.0153165399970021,0.0427573199907783,0.0009528000082354,0.0001900199975352,0.0010102800035383,0.000881359988125,0.0020816599891986,3.9011683406820326,26.427802096236597,17.37830194627557,20.54001143925482,0.0030344599974339997,14.09058614281775
00000013_005.png,1024,1024,1.049,0.0009259000071324,0.0246605999942403,0.0150023199967108,0.0405888199980836,0.001060700014932,0.0001435399986803,0.0013636999996379,0.0012232999957632,0.0027305399940814,6.450466877839495,18.08359609942683,12.263811042810525,14.86475938314845,0.0037912400090134,10.705948423625676
